Source,Interaction,Target
reactome:Protein15169,abstraction:ControlsExpressionOf,reactome:Protein31044
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12616
reactome:Protein10947,abstraction:ControlsExpressionOf,reactome:Protein31039
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12625
reactome:Protein12607,abstraction:ControlsExpressionOf,reactome:Protein7925
reactome:Protein12420,abstraction:ControlsExpressionOf,reactome:Protein2068
reactome:Protein19169,abstraction:ControlsExpressionOf,reactome:Protein14155
reactome:Protein10947,abstraction:ControlsExpressionOf,reactome:Protein31036
reactome:Protein17205,abstraction:ControlsExpressionOf,reactome:Protein30484
reactome:Protein30632,abstraction:ControlsExpressionOf,reactome:Protein31391
reactome:Protein24274,abstraction:ControlsExpressionOf,reactome:Protein31726
reactome:Protein13933,abstraction:ControlsExpressionOf,reactome:Protein31403
reactome:Protein10510,abstraction:ControlsExpressionOf,reactome:Protein10504
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12632
reactome:Protein10804,abstraction:ControlsExpressionOf,reactome:Protein31016
reactome:Protein6520,abstraction:ControlsExpressionOf,reactome:Protein31024
reactome:Protein2014,abstraction:ControlsExpressionOf,reactome:Protein2069
reactome:Protein31415,abstraction:ControlsExpressionOf,reactome:Protein1083
reactome:Protein16509,abstraction:ControlsExpressionOf,reactome:Protein31405
reactome:Protein31039,abstraction:ControlsExpressionOf,reactome:Protein31043
reactome:Protein31387,abstraction:ControlsExpressionOf,reactome:Protein31021
reactome:Protein31405,abstraction:ControlsExpressionOf,reactome:Protein10414
reactome:Protein13943,abstraction:ControlsExpressionOf,reactome:Protein15904
reactome:Protein9102,abstraction:ControlsExpressionOf,reactome:Protein16935
reactome:Protein31018,abstraction:ControlsExpressionOf,reactome:Protein7091
reactome:Protein31415,abstraction:ControlsExpressionOf,reactome:Protein31416
reactome:Protein10800,abstraction:ControlsExpressionOf,reactome:Protein7091
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12635
reactome:Protein31021,abstraction:ControlsExpressionOf,reactome:Protein16613
reactome:Protein31020,abstraction:ControlsExpressionOf,reactome:Protein31021
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12626
reactome:Protein13933,abstraction:ControlsExpressionOf,reactome:Protein31405
reactome:Protein2031,abstraction:ControlsExpressionOf,reactome:Protein30758
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12628
reactome:Protein19881,abstraction:ControlsExpressionOf,reactome:Protein10682
reactome:Protein2031,abstraction:ControlsExpressionOf,reactome:Protein29449
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein7937
reactome:Protein10835,abstraction:ControlsExpressionOf,reactome:Protein2339
reactome:Protein31407,abstraction:ControlsExpressionOf,reactome:Protein31409
reactome:Protein31727,abstraction:ControlsExpressionOf,reactome:Protein2069
reactome:Protein2002,abstraction:ControlsExpressionOf,reactome:Protein30319
reactome:Protein9402,abstraction:ControlsExpressionOf,reactome:Protein14146
reactome:Protein16227,abstraction:ControlsExpressionOf,reactome:Protein31034
reactome:Protein31412,abstraction:ControlsExpressionOf,reactome:Protein10414
reactome:Protein10446,abstraction:ControlsExpressionOf,reactome:Protein10441
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12633
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12627
reactome:Protein12392,abstraction:ControlsExpressionOf,reactome:Protein12693
reactome:Protein12701,abstraction:ControlsExpressionOf,reactome:Protein12529
reactome:Protein31018,abstraction:ControlsExpressionOf,reactome:Protein10800
reactome:Protein14128,abstraction:ControlsExpressionOf,reactome:Protein12365
reactome:Protein10509,abstraction:ControlsExpressionOf,reactome:Protein31043
reactome:Protein31391,abstraction:ControlsExpressionOf,reactome:Protein31021
reactome:Protein31398,abstraction:ControlsExpressionOf,reactome:Protein15533
reactome:Protein12390,abstraction:ControlsExpressionOf,reactome:Protein17272
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12637
reactome:Protein15993,abstraction:ControlsExpressionOf,reactome:Protein29230
reactome:Protein12701,abstraction:ControlsExpressionOf,reactome:Protein16566
reactome:Protein10983,abstraction:ControlsExpressionOf,reactome:Protein12410
reactome:Protein29065,abstraction:ControlsExpressionOf,reactome:Protein29181
reactome:Protein12607,abstraction:ControlsExpressionOf,reactome:Protein10240
reactome:Protein31730,abstraction:ControlsExpressionOf,reactome:Protein2069
reactome:Protein19881,abstraction:ControlsExpressionOf,reactome:Protein19882
reactome:Protein31016,abstraction:ControlsExpressionOf,reactome:Protein15531
reactome:Protein12426,abstraction:ControlsExpressionOf,reactome:Protein2068
reactome:Protein6520,abstraction:ControlsExpressionOf,reactome:Protein31021
reactome:Protein19881,abstraction:ControlsExpressionOf,reactome:Protein12529
reactome:Protein31016,abstraction:ControlsExpressionOf,reactome:Protein31033
reactome:Protein31024,abstraction:ControlsExpressionOf,reactome:Protein9402
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12619
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12634
reactome:Protein10970,abstraction:ControlsExpressionOf,reactome:Protein31011
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12612
reactome:Protein31398,abstraction:ControlsExpressionOf,reactome:Protein31399
reactome:Protein31387,abstraction:ControlsExpressionOf,reactome:Protein31024
reactome:Protein10949,abstraction:ControlsExpressionOf,reactome:Protein31042
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein11239
reactome:Protein13939,abstraction:ControlsExpressionOf,reactome:Protein30190
reactome:Protein2031,abstraction:ControlsExpressionOf,reactome:Protein3276
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12623
reactome:Protein10509,abstraction:ControlsExpressionOf,reactome:Protein31044
reactome:Protein10509,abstraction:ControlsExpressionOf,reactome:Protein31387
reactome:Protein31405,abstraction:ControlsExpressionOf,reactome:Protein31414
reactome:Protein6479,abstraction:ControlsExpressionOf,reactome:Protein2069
reactome:Protein31024,abstraction:ControlsExpressionOf,reactome:Protein31399
reactome:Protein31020,abstraction:ControlsExpressionOf,reactome:Protein31024
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein11340
reactome:Protein31023,abstraction:ControlsExpressionOf,reactome:Protein31020
reactome:Protein15776,abstraction:ControlsExpressionOf,reactome:Protein15768
reactome:Protein15768,abstraction:ControlsExpressionOf,reactome:Protein31024
reactome:Protein12426,abstraction:ControlsExpressionOf,reactome:Protein2031
reactome:Protein31737,abstraction:ControlsExpressionOf,reactome:Protein4061
reactome:Protein31023,abstraction:ControlsExpressionOf,reactome:Protein31024
reactome:Protein31407,abstraction:ControlsExpressionOf,reactome:Protein31411
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12611
reactome:Protein30996,abstraction:ControlsExpressionOf,reactome:Protein30999
reactome:Protein31405,abstraction:ControlsExpressionOf,reactome:Protein29640
reactome:Protein4495,abstraction:ControlsExpressionOf,reactome:Protein24937
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12631
reactome:Protein12390,abstraction:ControlsExpressionOf,reactome:Protein29435
reactome:Protein31343,abstraction:ControlsExpressionOf,reactome:Protein11791
reactome:Protein31415,abstraction:ControlsExpressionOf,reactome:Protein29630
reactome:Protein10509,abstraction:ControlsExpressionOf,reactome:Protein31041
reactome:Protein31022,abstraction:ControlsExpressionOf,reactome:Protein31020
reactome:Protein15904,abstraction:ControlsExpressionOf,reactome:Protein31011
reactome:Protein10510,abstraction:ControlsExpressionOf,reactome:Protein10414
reactome:Protein29065,abstraction:ControlsExpressionOf,reactome:Protein29180
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein12613
reactome:Protein31402,abstraction:ControlsExpressionOf,reactome:Protein31407
reactome:Protein31022,abstraction:ControlsExpressionOf,reactome:Protein31024
reactome:Protein16076,abstraction:ControlsExpressionOf,reactome:Protein11054
reactome:Protein31386,abstraction:ControlsExpressionOf,reactome:Protein31024
reactome:Protein16074,abstraction:ControlsExpressionOf,reactome:Protein11054
reactome:Protein10530,abstraction:ControlsExpressionOf,reactome:Protein10528
reactome:Protein12412,abstraction:ControlsExpressionOf,reactome:Protein12411
reactome:Protein31025,abstraction:ControlsExpressionOf,reactome:Protein31024
reactome:Protein31021,abstraction:ControlsExpressionOf,reactome:Protein14146
reactome:Protein29065,abstraction:ControlsExpressionOf,reactome:Protein2071
reactome:Protein13939,abstraction:ControlsExpressionOf,reactome:Protein31044
reactome:Protein12608,abstraction:ControlsExpressionOf,reactome:Protein488
reactome:Protein12389,abstraction:ControlsExpressionOf,reactome:Protein12372
reactome:Protein6479,abstraction:ControlsExpressionOf,reactome:Protein30484
reactome:Protein31726,abstraction:ControlsExpressionOf,reactome:Protein2069
reactome:Protein30513,abstraction:ControlsExpressionOf,reactome:Protein30511
