Source,Interaction,Target
reactome:Protein6541,abstraction:ControlsTransportOf,reactome:Protein6541
reactome:Protein24981,abstraction:ControlsTransportOf,reactome:Protein24971
reactome:Protein823,abstraction:ControlsTransportOf,reactome:Protein820
reactome:Protein31947,abstraction:ControlsTransportOf,reactome:Protein32108
reactome:Protein6670,abstraction:ControlsTransportOf,reactome:Protein6669
reactome:Protein10624,abstraction:ControlsTransportOf,reactome:Protein10615
reactome:Protein24535,abstraction:ControlsTransportOf,reactome:Protein12442
reactome:Protein24378,abstraction:ControlsTransportOf,reactome:Protein12442
reactome:Protein12689,abstraction:ControlsTransportOf,reactome:Protein24937
reactome:Protein2999,abstraction:ControlsTransportOf,reactome:Protein2994
reactome:Protein2996,abstraction:ControlsTransportOf,reactome:Protein24979
reactome:Protein12601,abstraction:ControlsTransportOf,reactome:Protein24971
reactome:Protein11060,abstraction:ControlsTransportOf,reactome:Protein10915
reactome:Protein24439,abstraction:ControlsTransportOf,reactome:Protein12442
reactome:Protein24466,abstraction:ControlsTransportOf,reactome:Protein24635
reactome:Protein2786,abstraction:ControlsTransportOf,reactome:Protein12642
reactome:Protein7925,abstraction:ControlsTransportOf,reactome:Protein24971
reactome:Protein14348,abstraction:ControlsTransportOf,reactome:Protein14345
reactome:Protein10468,abstraction:ControlsTransportOf,reactome:Protein10456
reactome:Protein24437,abstraction:ControlsTransportOf,reactome:Protein12442
reactome:Protein4537,abstraction:ControlsTransportOf,reactome:Protein25009
reactome:Protein2786,abstraction:ControlsTransportOf,reactome:Protein12658
reactome:Protein6436,abstraction:ControlsTransportOf,reactome:Protein15391
reactome:Protein25124,abstraction:ControlsTransportOf,reactome:Protein25122
reactome:Protein12117,abstraction:ControlsTransportOf,reactome:Protein32360
reactome:Protein4529,abstraction:ControlsTransportOf,reactome:Protein2372
reactome:Protein6638,abstraction:ControlsTransportOf,reactome:Protein13936
reactome:Protein12489,abstraction:ControlsTransportOf,reactome:Protein12406
reactome:Protein6670,abstraction:ControlsTransportOf,reactome:Protein7611
reactome:Protein10469,abstraction:ControlsTransportOf,reactome:Protein10456
reactome:Protein23542,abstraction:ControlsTransportOf,reactome:Protein23540
reactome:Protein23770,abstraction:ControlsTransportOf,reactome:Protein23770
reactome:Protein27232,abstraction:ControlsTransportOf,reactome:Protein27231
reactome:Protein29529,abstraction:ControlsTransportOf,reactome:Protein29565
reactome:Protein7926,abstraction:ControlsTransportOf,reactome:Protein24971
reactome:Protein10470,abstraction:ControlsTransportOf,reactome:Protein10456
reactome:Protein6645,abstraction:ControlsTransportOf,reactome:Protein13936
reactome:Protein16286,abstraction:ControlsTransportOf,reactome:Protein15391
reactome:Protein2965,abstraction:ControlsTransportOf,reactome:Protein10456
reactome:Protein4537,abstraction:ControlsTransportOf,reactome:Protein30314
reactome:Protein11040,abstraction:ControlsTransportOf,reactome:Protein30231
reactome:Protein2786,abstraction:ControlsTransportOf,reactome:Protein12603
reactome:Protein24466,abstraction:ControlsTransportOf,reactome:Protein24463
reactome:Protein2786,abstraction:ControlsTransportOf,reactome:Protein12677
reactome:Protein2786,abstraction:ControlsTransportOf,reactome:Protein12649
reactome:Protein4537,abstraction:ControlsTransportOf,reactome:Protein16289
reactome:Protein4497,abstraction:ControlsTransportOf,reactome:Protein24937
reactome:Protein6639,abstraction:ControlsTransportOf,reactome:Protein13936
reactome:Protein2995,abstraction:ControlsTransportOf,reactome:Protein33364
reactome:Protein6943,abstraction:ControlsTransportOf,reactome:Protein29306
reactome:Protein2786,abstraction:ControlsTransportOf,reactome:Protein12665
reactome:Protein12211,abstraction:ControlsTransportOf,reactome:Protein24937
reactome:Protein2786,abstraction:ControlsTransportOf,reactome:Protein12671
reactome:Protein784,abstraction:ControlsTransportOf,reactome:Protein24971
reactome:Protein24871,abstraction:ControlsTransportOf,reactome:Protein24867
