Source,Interaction,Target
reactome:Protein2893,abstraction:CatalysisPrecedes,reactome:Protein30018
reactome:Protein3981,abstraction:CatalysisPrecedes,reactome:Protein33327
reactome:Protein4940,abstraction:CatalysisPrecedes,reactome:Protein2747
reactome:Protein3651,abstraction:CatalysisPrecedes,reactome:Protein2134
reactome:Protein161,abstraction:CatalysisPrecedes,reactome:Protein2867
reactome:Protein529,abstraction:CatalysisPrecedes,reactome:Protein1900
reactome:Protein7876,abstraction:CatalysisPrecedes,reactome:Protein387
reactome:Protein2854,abstraction:CatalysisPrecedes,reactome:Protein2800
reactome:Protein2744,abstraction:CatalysisPrecedes,reactome:Protein2208
reactome:Protein3329,abstraction:CatalysisPrecedes,reactome:Protein1139
reactome:Protein7889,abstraction:CatalysisPrecedes,reactome:Protein2420
reactome:Protein3329,abstraction:CatalysisPrecedes,reactome:Protein32
reactome:Protein3696,abstraction:CatalysisPrecedes,reactome:Protein9940
reactome:Protein122,abstraction:CatalysisPrecedes,reactome:Protein2867
reactome:Protein2228,abstraction:CatalysisPrecedes,reactome:Protein2436
reactome:Protein23634,abstraction:CatalysisPrecedes,reactome:Protein2144
reactome:Protein3743,abstraction:CatalysisPrecedes,reactome:Protein2806
reactome:Protein131,abstraction:CatalysisPrecedes,reactome:Protein530
reactome:Protein3978,abstraction:CatalysisPrecedes,reactome:Protein23673
reactome:Protein2852,abstraction:CatalysisPrecedes,reactome:Protein2729
reactome:Protein11356,abstraction:CatalysisPrecedes,reactome:Protein2621
reactome:Protein162,abstraction:CatalysisPrecedes,reactome:Protein113
reactome:Protein29,abstraction:CatalysisPrecedes,reactome:Protein2860
reactome:Protein2198,abstraction:CatalysisPrecedes,reactome:Protein2428
reactome:Protein3329,abstraction:CatalysisPrecedes,reactome:Protein3305
reactome:Protein2093,abstraction:CatalysisPrecedes,reactome:Protein2875
reactome:Protein3894,abstraction:CatalysisPrecedes,reactome:Protein2152
reactome:Protein33326,abstraction:CatalysisPrecedes,reactome:Protein2849
reactome:Protein2621,abstraction:CatalysisPrecedes,reactome:Protein1957
reactome:Protein684,abstraction:CatalysisPrecedes,reactome:Protein754
reactome:Protein27178,abstraction:CatalysisPrecedes,reactome:Protein3328
reactome:Protein2803,abstraction:CatalysisPrecedes,reactome:Protein3647
reactome:Protein2894,abstraction:CatalysisPrecedes,reactome:Protein2165
reactome:Protein19158,abstraction:CatalysisPrecedes,reactome:Protein11379
reactome:Protein3950,abstraction:CatalysisPrecedes,reactome:Protein2193
reactome:Protein2838,abstraction:CatalysisPrecedes,reactome:Protein27426
reactome:Protein2808,abstraction:CatalysisPrecedes,reactome:Protein19869
reactome:Protein539,abstraction:CatalysisPrecedes,reactome:Protein2184
reactome:Protein16210,abstraction:CatalysisPrecedes,reactome:Protein2891
reactome:Protein2711,abstraction:CatalysisPrecedes,reactome:Protein684
reactome:Protein2890,abstraction:CatalysisPrecedes,reactome:Protein16734
reactome:Protein2127,abstraction:CatalysisPrecedes,reactome:Protein4002
reactome:Protein23693,abstraction:CatalysisPrecedes,reactome:Protein3487
reactome:Protein33335,abstraction:CatalysisPrecedes,reactome:Protein2748
reactome:Protein531,abstraction:CatalysisPrecedes,reactome:Protein10682
reactome:Protein16207,abstraction:CatalysisPrecedes,reactome:Protein2177
reactome:Protein2118,abstraction:CatalysisPrecedes,reactome:Protein2893
reactome:Protein2838,abstraction:CatalysisPrecedes,reactome:Protein12522
reactome:Protein2803,abstraction:CatalysisPrecedes,reactome:Protein4816
reactome:Protein293,abstraction:CatalysisPrecedes,reactome:Protein2808
reactome:Protein26500,abstraction:CatalysisPrecedes,reactome:Protein3328
reactome:Protein16265,abstraction:CatalysisPrecedes,reactome:Protein3427
reactome:Protein2125,abstraction:CatalysisPrecedes,reactome:Protein12016
reactome:Protein3318,abstraction:CatalysisPrecedes,reactome:Protein14306
reactome:Protein3387,abstraction:CatalysisPrecedes,reactome:Protein3441
reactome:Protein2132,abstraction:CatalysisPrecedes,reactome:Protein1977
reactome:Protein3950,abstraction:CatalysisPrecedes,reactome:Protein16448
reactome:Protein2794,abstraction:CatalysisPrecedes,reactome:Protein4928
reactome:Protein337,abstraction:CatalysisPrecedes,reactome:Protein684
reactome:Protein3387,abstraction:CatalysisPrecedes,reactome:Protein2893
reactome:Protein2219,abstraction:CatalysisPrecedes,reactome:Protein1009
reactome:Protein2560,abstraction:CatalysisPrecedes,reactome:Protein3328
reactome:Protein3501,abstraction:CatalysisPrecedes,reactome:Protein3978
reactome:Protein872,abstraction:CatalysisPrecedes,reactome:Protein3445
reactome:Protein2132,abstraction:CatalysisPrecedes,reactome:Protein14201
reactome:Protein3306,abstraction:CatalysisPrecedes,reactome:Protein3519
reactome:Protein179,abstraction:CatalysisPrecedes,reactome:Protein357
reactome:Protein551,abstraction:CatalysisPrecedes,reactome:Protein2134
reactome:Protein3925,abstraction:CatalysisPrecedes,reactome:Protein2848
reactome:Protein4024,abstraction:CatalysisPrecedes,reactome:Protein306
reactome:Protein4024,abstraction:CatalysisPrecedes,reactome:Protein3487
reactome:Protein2868,abstraction:CatalysisPrecedes,reactome:Protein2572
reactome:Protein7848,abstraction:CatalysisPrecedes,reactome:Protein2193
reactome:Protein3909,abstraction:CatalysisPrecedes,reactome:Protein3946
reactome:Protein33326,abstraction:CatalysisPrecedes,reactome:Protein2754
reactome:Protein2313,abstraction:CatalysisPrecedes,reactome:Protein15349
reactome:Protein7553,abstraction:CatalysisPrecedes,reactome:Protein16826
reactome:Protein23692,abstraction:CatalysisPrecedes,reactome:Protein2171
reactome:Protein1802,abstraction:CatalysisPrecedes,reactome:Protein390
reactome:Protein1098,abstraction:CatalysisPrecedes,reactome:Protein2753
reactome:Protein2917,abstraction:CatalysisPrecedes,reactome:Protein3321
reactome:Protein2868,abstraction:CatalysisPrecedes,reactome:Protein2588
reactome:Protein13258,abstraction:CatalysisPrecedes,reactome:Protein263
reactome:Protein158,abstraction:CatalysisPrecedes,reactome:Protein1
reactome:Protein4118,abstraction:CatalysisPrecedes,reactome:Protein11356
reactome:Protein2641,abstraction:CatalysisPrecedes,reactome:Protein2867
reactome:Protein2093,abstraction:CatalysisPrecedes,reactome:Protein298
reactome:Protein4069,abstraction:CatalysisPrecedes,reactome:Protein652
reactome:Protein16210,abstraction:CatalysisPrecedes,reactome:Protein3468
reactome:Protein16207,abstraction:CatalysisPrecedes,reactome:Protein978
reactome:Protein2117,abstraction:CatalysisPrecedes,reactome:Protein28999
reactome:Protein3435,abstraction:CatalysisPrecedes,reactome:Protein2798
reactome:Protein2641,abstraction:CatalysisPrecedes,reactome:Protein3321
reactome:Protein317,abstraction:CatalysisPrecedes,reactome:Protein3427
reactome:Protein3329,abstraction:CatalysisPrecedes,reactome:Protein14306
reactome:Protein2232,abstraction:CatalysisPrecedes,reactome:Protein4001
reactome:Protein4119,abstraction:CatalysisPrecedes,reactome:Protein2857
reactome:Protein2194,abstraction:CatalysisPrecedes,reactome:Protein26503
reactome:Protein330,abstraction:CatalysisPrecedes,reactome:Protein2602
reactome:Protein3501,abstraction:CatalysisPrecedes,reactome:Protein2751
reactome:Protein2751,abstraction:CatalysisPrecedes,reactome:Protein13927
reactome:Protein330,abstraction:CatalysisPrecedes,reactome:Protein33336
reactome:Protein293,abstraction:CatalysisPrecedes,reactome:Protein2850
reactome:Protein3726,abstraction:CatalysisPrecedes,reactome:Protein468
reactome:Protein2889,abstraction:CatalysisPrecedes,reactome:Protein2354
reactome:Protein2996,abstraction:CatalysisPrecedes,reactome:Protein2613
reactome:Protein3983,abstraction:CatalysisPrecedes,reactome:Protein7714
reactome:Protein2794,abstraction:CatalysisPrecedes,reactome:Protein7853
reactome:Protein28999,abstraction:CatalysisPrecedes,reactome:Protein27484
reactome:Protein2181,abstraction:CatalysisPrecedes,reactome:Protein33328
reactome:Protein3946,abstraction:CatalysisPrecedes,reactome:Protein13928
reactome:Protein139,abstraction:CatalysisPrecedes,reactome:Protein304
reactome:Protein2741,abstraction:CatalysisPrecedes,reactome:Protein3981
reactome:Protein3652,abstraction:CatalysisPrecedes,reactome:Protein2753
reactome:Protein2867,abstraction:CatalysisPrecedes,reactome:Protein7869
reactome:Protein23684,abstraction:CatalysisPrecedes,reactome:Protein2138
reactome:Protein315,abstraction:CatalysisPrecedes,reactome:Protein7854
reactome:Protein19158,abstraction:CatalysisPrecedes,reactome:Protein3329
reactome:Protein3501,abstraction:CatalysisPrecedes,reactome:Protein16200
reactome:Protein32471,abstraction:CatalysisPrecedes,reactome:Protein306
reactome:Protein3696,abstraction:CatalysisPrecedes,reactome:Protein3887
reactome:Protein2996,abstraction:CatalysisPrecedes,reactome:Protein3551
reactome:Protein32471,abstraction:CatalysisPrecedes,reactome:Protein3487
reactome:Protein2889,abstraction:CatalysisPrecedes,reactome:Protein16907
reactome:Protein2306,abstraction:CatalysisPrecedes,reactome:Protein2311
