Source,Interaction,Target
reactome:Protein2970,abstraction:ControlsPhosphorylationOf,reactome:Protein12309
reactome:Protein17734,abstraction:ControlsPhosphorylationOf,reactome:Protein16561
reactome:Protein16287,abstraction:ControlsPhosphorylationOf,reactome:Protein14115
reactome:Protein12297,abstraction:ControlsPhosphorylationOf,reactome:Protein12301
reactome:Protein15316,abstraction:ControlsPhosphorylationOf,reactome:Protein14115
reactome:Protein16498,abstraction:ControlsPhosphorylationOf,reactome:Protein2036
reactome:Protein31953,abstraction:ControlsPhosphorylationOf,reactome:Protein32150
reactome:Protein16287,abstraction:ControlsPhosphorylationOf,reactome:Protein16581
reactome:Protein12314,abstraction:ControlsPhosphorylationOf,reactome:Protein30672
reactome:Protein26561,abstraction:ControlsPhosphorylationOf,reactome:Protein26559
reactome:Protein452,abstraction:ControlsPhosphorylationOf,reactome:Protein2334
reactome:Protein9449,abstraction:ControlsPhosphorylationOf,reactome:Protein16625
reactome:Protein12314,abstraction:ControlsPhosphorylationOf,reactome:Protein30035
reactome:Protein32085,abstraction:ControlsPhosphorylationOf,reactome:Protein32125
reactome:Protein12451,abstraction:ControlsPhosphorylationOf,reactome:Protein31695
reactome:Protein12360,abstraction:ControlsPhosphorylationOf,reactome:Protein12366
reactome:Protein16287,abstraction:ControlsPhosphorylationOf,reactome:Protein26140
reactome:Protein30084,abstraction:ControlsPhosphorylationOf,reactome:Protein12051
reactome:Protein29044,abstraction:ControlsPhosphorylationOf,reactome:Protein29036
reactome:Protein12185,abstraction:ControlsPhosphorylationOf,reactome:Protein12149
reactome:Protein32317,abstraction:ControlsPhosphorylationOf,reactome:Protein32313
reactome:Protein30076,abstraction:ControlsPhosphorylationOf,reactome:Protein30054
reactome:Protein12433,abstraction:ControlsPhosphorylationOf,reactome:Protein16555
reactome:Protein12713,abstraction:ControlsPhosphorylationOf,reactome:Protein12715
reactome:Protein11290,abstraction:ControlsPhosphorylationOf,reactome:Protein11309
reactome:Protein31947,abstraction:ControlsPhosphorylationOf,reactome:Protein32108
reactome:Protein12314,abstraction:ControlsPhosphorylationOf,reactome:Protein30085
reactome:Protein15787,abstraction:ControlsPhosphorylationOf,reactome:Protein24610
reactome:Protein2625,abstraction:ControlsPhosphorylationOf,reactome:Protein2623
reactome:Protein19159,abstraction:ControlsPhosphorylationOf,reactome:Protein19157
reactome:Protein13470,abstraction:ControlsPhosphorylationOf,reactome:Protein13468
reactome:Protein17176,abstraction:ControlsPhosphorylationOf,reactome:Protein4548
reactome:Protein16287,abstraction:ControlsPhosphorylationOf,reactome:Protein16583
reactome:Protein14100,abstraction:ControlsPhosphorylationOf,reactome:Protein14115
